VOTACIO,ELECCIO,ANY_VOTACIO,DISTRICTE,CODI_BARRI,NOM_BARRI,PARTIT,NOM_PARTIT,VOTS
M,Eleccions Municipals                    ,2015,5,20,SANT PERE                               ,PFIV           ,FAMÍLIA I VIDA                                    ,16
M,Eleccions Municipals                    ,2015,5,20,SANT PERE                               ,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,1178
M,Eleccions Municipals                    ,2015,5,20,SANT PERE                               ,PXC            ,PLATAFORMA PER CATALUNYA                          ,55
M,Eleccions Municipals                    ,2015,5,20,SANT PERE                               ,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,858
M,Eleccions Municipals                    ,2015,5,20,SANT PERE                               ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,41
M,Eleccions Municipals                    ,2015,5,20,SANT PERE                               ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,7
M,Eleccions Municipals                    ,2015,5,22,PLA DEL BON AIRE                        ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,139
M,Eleccions Municipals                    ,2015,5,22,PLA DEL BON AIRE                        ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,48
M,Eleccions Municipals                    ,2015,5,22,PLA DEL BON AIRE                        ,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,32
M,Eleccions Municipals                    ,2015,5,22,PLA DEL BON AIRE                        ,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,54
M,Eleccions Municipals                    ,2015,5,22,PLA DEL BON AIRE                        ,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,102
M,Eleccions Municipals                    ,2015,5,22,PLA DEL BON AIRE                        ,PFIV           ,FAMÍLIA I VIDA                                    ,8
M,Eleccions Municipals                    ,2015,5,22,PLA DEL BON AIRE                        ,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,441
M,Eleccions Municipals                    ,2015,5,22,PLA DEL BON AIRE                        ,PXC            ,PLATAFORMA PER CATALUNYA                          ,27
M,Eleccions Municipals                    ,2015,5,22,PLA DEL BON AIRE                        ,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,279
M,Eleccions Municipals                    ,2015,5,22,PLA DEL BON AIRE                        ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,23
M,Eleccions Municipals                    ,2015,5,22,PLA DEL BON AIRE                        ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,2
M,Eleccions Municipals                    ,2015,5,23,CAN ROCA                                ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,202
M,Eleccions Municipals                    ,2015,5,23,CAN ROCA                                ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,99
M,Eleccions Municipals                    ,2015,5,23,CAN ROCA                                ,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,71
M,Eleccions Municipals                    ,2015,5,23,CAN ROCA                                ,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,174
M,Eleccions Municipals                    ,2015,5,23,CAN ROCA                                ,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,61
M,Eleccions Municipals                    ,2015,5,23,CAN ROCA                                ,PFIV           ,FAMÍLIA I VIDA                                    ,7
M,Eleccions Municipals                    ,2015,5,23,CAN ROCA                                ,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,470
M,Eleccions Municipals                    ,2015,5,23,CAN ROCA                                ,PXC            ,PLATAFORMA PER CATALUNYA                          ,19
M,Eleccions Municipals                    ,2015,5,23,CAN ROCA                                ,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,344
M,Eleccions Municipals                    ,2015,5,23,CAN ROCA                                ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,23
M,Eleccions Municipals                    ,2015,5,23,CAN ROCA                                ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,6
M,Eleccions Municipals                    ,2015,5,24,POBLE NOU - ZONA ESPORTIVA              ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,619
M,Eleccions Municipals                    ,2015,5,24,POBLE NOU - ZONA ESPORTIVA              ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,378
M,Eleccions Municipals                    ,2015,5,24,POBLE NOU - ZONA ESPORTIVA              ,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,214
M,Eleccions Municipals                    ,2015,5,24,POBLE NOU - ZONA ESPORTIVA              ,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,567
M,Eleccions Municipals                    ,2015,5,24,POBLE NOU - ZONA ESPORTIVA              ,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,264
M,Eleccions Municipals                    ,2015,5,24,POBLE NOU - ZONA ESPORTIVA              ,PFIV           ,FAMÍLIA I VIDA                                    ,22
M,Eleccions Municipals                    ,2015,5,24,POBLE NOU - ZONA ESPORTIVA              ,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,1402
M,Eleccions Municipals                    ,2015,5,24,POBLE NOU - ZONA ESPORTIVA              ,PXC            ,PLATAFORMA PER CATALUNYA                          ,106
M,Eleccions Municipals                    ,2015,5,24,POBLE NOU - ZONA ESPORTIVA              ,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,1070
M,Eleccions Municipals                    ,2015,5,24,POBLE NOU - ZONA ESPORTIVA              ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,57
M,Eleccions Municipals                    ,2015,5,24,POBLE NOU - ZONA ESPORTIVA              ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,10
M,Eleccions Municipals                    ,2015,5,25,PERE PARRES                             ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,280
M,Eleccions Municipals                    ,2015,5,25,PERE PARRES                             ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,401
M,Eleccions Municipals                    ,2015,5,25,PERE PARRES                             ,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,198
M,Eleccions Municipals                    ,2015,5,25,PERE PARRES                             ,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,496
M,Eleccions Municipals                    ,2015,5,25,PERE PARRES                             ,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,166
M,Eleccions Municipals                    ,2015,5,25,PERE PARRES                             ,PFIV           ,FAMÍLIA I VIDA                                    ,19
M,Eleccions Municipals                    ,2015,5,25,PERE PARRES                             ,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,797
M,Eleccions Municipals                    ,2015,5,25,PERE PARRES                             ,PXC            ,PLATAFORMA PER CATALUNYA                          ,31
M,Eleccions Municipals                    ,2015,5,25,PERE PARRES                             ,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,548
M,Eleccions Municipals                    ,2015,5,25,PERE PARRES                             ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,26
M,Eleccions Municipals                    ,2015,5,25,PERE PARRES                             ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,6
M,Eleccions Municipals                    ,2015,5,26,CAN BOADA CASC ANTIC                    ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,252
M,Eleccions Municipals                    ,2015,5,26,CAN BOADA CASC ANTIC                    ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,184
M,Eleccions Municipals                    ,2015,5,26,CAN BOADA CASC ANTIC                    ,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,87
M,Eleccions Municipals                    ,2015,5,26,CAN BOADA CASC ANTIC                    ,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,246
M,Eleccions Municipals                    ,2015,5,26,CAN BOADA CASC ANTIC                    ,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,168
M,Eleccions Municipals                    ,2015,5,26,CAN BOADA CASC ANTIC                    ,PFIV           ,FAMÍLIA I VIDA                                    ,14
M,Eleccions Municipals                    ,2015,5,26,CAN BOADA CASC ANTIC                    ,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,943
M,Eleccions Municipals                    ,2015,5,26,CAN BOADA CASC ANTIC                    ,PXC            ,PLATAFORMA PER CATALUNYA                          ,26
M,Eleccions Municipals                    ,2015,5,26,CAN BOADA CASC ANTIC                    ,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,512
M,Eleccions Municipals                    ,2015,5,26,CAN BOADA CASC ANTIC                    ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,13
M,Eleccions Municipals                    ,2015,5,26,CAN BOADA CASC ANTIC                    ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,6
M,Eleccions Municipals                    ,2015,5,41,CAN BOADA DEL PI                        ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,64
M,Eleccions Municipals                    ,2015,5,41,CAN BOADA DEL PI                        ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,32
M,Eleccions Municipals                    ,2015,5,41,CAN BOADA DEL PI                        ,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,28
M,Eleccions Municipals                    ,2015,5,41,CAN BOADA DEL PI                        ,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,63
M,Eleccions Municipals                    ,2015,5,41,CAN BOADA DEL PI                        ,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,42
M,Eleccions Municipals                    ,2015,5,41,CAN BOADA DEL PI                        ,PFIV           ,FAMÍLIA I VIDA                                    ,4
M,Eleccions Municipals                    ,2015,5,41,CAN BOADA DEL PI                        ,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,266
M,Eleccions Municipals                    ,2015,5,41,CAN BOADA DEL PI                        ,PXC            ,PLATAFORMA PER CATALUNYA                          ,10
M,Eleccions Municipals                    ,2015,5,41,CAN BOADA DEL PI                        ,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,149
M,Eleccions Municipals                    ,2015,5,41,CAN BOADA DEL PI                        ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,0
M,Eleccions Municipals                    ,2015,5,41,CAN BOADA DEL PI                        ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,2
M,Eleccions Municipals                    ,2015,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,819
M,Eleccions Municipals                    ,2015,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,138
M,Eleccions Municipals                    ,2015,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,149
M,Eleccions Municipals                    ,2015,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,282
M,Eleccions Municipals                    ,2015,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,267
M,Eleccions Municipals                    ,2015,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,PFIV           ,FAMÍLIA I VIDA                                    ,20
